SEASON,MONTH,HOUR,HOLIDAY,WEEKDAY,WORKINGDAY,WEATHERSIT,TEMP,ATEMP,HUM,WINDSPEED,USERS
2,4,19,0,3,1,2,0.42,0.4242,0.77,0.1343,368
1,2,15,0,0,0,1,0.34,0.3485,0.46,0.0896,182
1,2,0,0,6,0,2,0.3,0.303,0.7,0.1343,53
4,10,14,0,6,0,2,0.42,0.4242,0.71,0.3582,180
4,11,3,0,5,1,1,0.26,0.303,0.7,0,1
3,7,10,0,1,1,1,0.8,0.7727,0.59,0,186
4,9,3,0,3,1,2,0.6,0.5152,0.94,0.0896,3
1,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,95
4,11,18,0,5,1,1,0.3,0.303,0.36,0.1642,328
3,8,2,0,1,1,1,0.7,0.6667,0.74,0.1045,11
2,4,6,0,0,0,1,0.36,0.3788,0.37,0,28
1,1,23,0,2,1,1,0.1,0.0758,0.46,0.3881,18
3,9,22,1,1,0,2,0.6,0.5455,0.88,0.5821,64
1,3,10,0,6,0,1,0.44,0.4394,0.38,0.4179,140
3,8,17,0,4,1,1,0.82,0.7727,0.52,0.2537,865
2,5,22,0,4,1,3,0.5,0.4848,0.82,0.2985,79
2,4,4,0,3,1,2,0.5,0.4848,0.42,0.2836,7
2,4,23,0,1,1,1,0.44,0.4394,0.35,0.1642,66
3,6,17,0,5,1,1,0.76,0.6667,0.37,0.2537,557
4,11,2,0,0,0,1,0.28,0.2879,0.81,0.1045,73
4,10,19,0,4,1,1,0.54,0.5152,0.83,0.194,542
4,10,14,0,3,1,3,0.54,0.5152,0.94,0.2836,78
3,8,0,0,2,1,1,0.7,0.6667,0.84,0.194,47
2,3,5,0,2,1,1,0.22,0.2121,0.37,0.2836,17
3,8,12,0,4,1,1,0.78,0.6818,0.38,0,332
1,12,23,0,4,1,2,0.24,0.2273,0.6,0.2537,26
2,5,5,0,5,1,1,0.44,0.4394,0.94,0.1045,28
1,3,20,0,6,0,1,0.32,0.3333,0.33,0.1343,121
1,2,14,0,1,1,1,0.4,0.4091,0.35,0.1642,140
1,1,1,0,6,0,1,0.38,0.3939,0.46,0.1642,62
3,8,9,0,1,1,1,0.82,0.7424,0.41,0,166
1,1,18,0,5,1,1,0.4,0.4091,0.5,0.4925,383
4,10,16,0,0,0,1,0.64,0.6212,0.41,0.2985,581
1,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,23
1,3,12,0,3,1,1,0.4,0.4091,0.43,0.194,82
2,4,10,0,3,1,2,0.34,0.303,0.49,0.3284,153
1,2,0,0,2,1,2,0.28,0.3182,0.87,0,10
3,8,11,0,2,1,1,0.74,0.6818,0.62,0,196
3,8,0,0,4,1,1,0.64,0.5909,0.78,0,60
1,3,23,0,4,1,3,0.34,0.3485,0,0.0896,27
1,1,9,0,0,0,1,0.12,0.0758,0.46,0.5224,19
3,7,14,0,0,0,1,0.8,0.7424,0.49,0.3582,430
4,9,8,0,6,0,1,0.5,0.4848,0.68,0.2836,211
3,8,0,0,6,0,1,0.68,0.6364,0.51,0.1045,84
2,5,22,0,2,1,2,0.62,0.5606,0.88,0.0896,55
3,8,23,0,4,1,2,0.66,0.6212,0.69,0,157
4,11,20,1,4,0,1,0.34,0.3636,0.71,0,52
3,8,9,0,3,1,1,0.76,0.6818,0.48,0.2239,180
2,3,16,0,1,1,2,0.54,0.5152,0.64,0.2836,141
1,12,21,0,1,1,1,0.26,0.2576,0.6,0.1642,90
4,10,20,0,3,1,1,0.52,0.5,0.48,0.4925,392
2,5,10,0,0,0,2,0.66,0.6061,0.83,0.2239,251
3,9,19,0,4,1,1,0.68,0.6364,0.74,0.2537,558
2,5,14,0,1,1,1,0.64,0.6061,0.69,0.2239,181
1,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,128
1,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,32
2,5,16,0,1,1,2,0.6,0.6212,0.53,0.3881,388
3,9,2,0,4,1,1,0.62,0.5909,0.73,0.1045,5
3,7,13,0,4,1,1,0.8,0.697,0.33,0.2239,277
2,6,8,0,0,0,3,0.68,0.6364,0.74,0.1045,84
4,10,19,0,3,1,2,0.6,0.5455,0.88,0.1343,197
2,6,0,0,6,0,1,0.64,0.6212,0.53,0.1045,206
3,9,10,0,4,1,2,0.64,0.5606,0.94,0.1045,65
4,11,17,0,6,0,2,0.36,0.3333,0.46,0.2985,410
2,5,16,0,5,1,2,0.52,0.5,0.88,0.1343,300
2,5,3,0,6,0,1,0.58,0.5455,0.83,0,32
3,8,20,0,4,1,1,0.74,0.6818,0.58,0.1642,471
4,12,11,0,3,1,2,0.34,0.3636,0.55,0,115
2,4,4,0,5,1,1,0.34,0.3182,0.49,0.2537,5
1,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836,54
4,11,11,0,3,1,1,0.38,0.3939,0.54,0.2985,122
1,1,0,0,1,1,1,0.24,0.2273,0.6,0.2239,15
2,5,0,0,0,0,1,0.42,0.4242,0.67,0.0896,96
2,6,14,0,2,1,3,0.64,0.5758,0.89,0.2537,60
2,4,0,0,3,1,1,0.44,0.4394,0.38,0,36
3,7,19,0,1,1,1,0.78,0.697,0.43,0.1343,581
3,8,3,0,3,1,1,0.7,0.6515,0.58,0.1642,4
1,1,1,0,4,1,1,0.26,0.2727,0.56,0,5
3,9,17,0,1,1,1,0.72,0.6667,0.51,0.1642,590
4,11,8,0,0,0,1,0.34,0.3485,0.66,0.0896,79
2,6,2,0,6,0,1,0.54,0.5152,0.56,0.194,59
1,2,22,0,1,1,1,0.44,0.4394,0.44,0.2537,92
3,9,13,0,6,0,1,0.82,0.7727,0.52,0.5224,668
1,2,10,1,1,0,1,0.22,0.197,0.55,0.4478,143
1,2,12,0,6,0,3,0.22,0.2273,1,0.1642,52
3,8,5,0,4,1,1,0.6,0.5758,0.78,0.1642,37
1,2,8,0,1,1,2,0.16,0.2273,1,0,230
3,9,9,0,4,1,2,0.64,0.6061,0.73,0.3582,209
1,3,10,0,3,1,1,0.32,0.303,0.49,0.2836,76
3,7,9,0,1,1,1,0.78,0.7424,0.59,0.2985,208
3,8,20,0,3,1,1,0.66,0.6212,0.57,0.1343,289
1,2,8,0,5,1,1,0.2,0.2121,0.59,0.1642,448
2,4,18,0,2,1,3,0.44,0.4394,0.77,0.2239,224
3,7,2,0,5,1,2,0.7,0.6667,0.74,0.1642,22
3,8,7,0,6,0,1,0.62,0.5758,0.83,0,44
4,10,23,0,0,0,1,0.42,0.4242,0.77,0.1642,49
1,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,3
4,10,5,0,1,1,1,0.38,0.3939,0.76,0.0896,46
3,9,7,0,4,1,2,0.62,0.5909,0.78,0.194,338
4,11,20,0,5,1,1,0.28,0.2727,0.48,0.194,137
2,4,22,0,6,0,3,0.42,0.4242,1,0,24
3,7,4,0,4,1,1,0.62,0.6212,0.53,0.2537,6
1,3,7,0,4,1,3,0.38,0.3939,0,0.2239,37
1,2,1,0,2,1,2,0.26,0.303,0.56,0,6
2,5,6,0,2,1,1,0.42,0.4242,0.67,0.1343,112
3,9,23,0,0,0,1,0.56,0.5303,0.52,0.2836,92
1,12,17,0,0,0,1,0.34,0.3333,0.61,0.1343,44
1,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,49
2,6,23,0,4,1,1,0.56,0.5303,0.52,0.1343,177
3,7,8,0,6,0,1,0.74,0.697,0.66,0.1642,163
1,2,4,0,6,0,1,0.26,0.303,0.7,0,7
4,10,12,0,4,1,2,0.72,0.6667,0.54,0.194,288
4,11,19,0,1,1,1,0.32,0.3182,0.49,0.1642,372
3,7,7,0,6,0,1,0.72,0.6818,0.7,0.1343,76
4,12,11,0,4,1,1,0.28,0.2727,0.52,0.2537,106
2,5,0,0,1,1,1,0.46,0.4545,0.72,0.1343,177
1,2,0,0,6,0,1,0.34,0.3333,0.42,0.1642,86
4,10,0,0,1,1,1,0.4,0.4091,0.62,0,31
4,11,6,0,2,1,1,0.3,0.3333,0.87,0,99
1,3,2,0,6,0,3,0.36,0.3636,0.93,0.0896,38
2,5,14,0,0,0,1,0.76,0.7121,0.58,0.2537,547
3,9,10,0,2,1,1,0.62,0.6212,0.38,0,196
3,7,16,0,4,1,1,0.76,0.6667,0.33,0.1343,274
4,9,20,0,5,1,3,0.6,0.6212,0.53,0.1642,336
2,3,3,0,0,0,3,0.42,0.4242,0.94,0.2985,18
1,3,20,0,1,1,1,0.34,0.3182,0.46,0.2239,129
2,5,10,0,4,1,1,0.7,0.6667,0.74,0.2836,143
1,3,9,0,6,0,2,0.44,0.4394,0.88,0.0896,321
4,11,6,0,6,0,2,0.32,0.3182,0.49,0.194,21
3,7,10,0,2,1,2,0.82,0.7879,0.56,0.1642,141
3,8,8,0,2,1,2,0.66,0.5909,0.89,0.0896,618
1,12,23,0,5,1,2,0.24,0.2576,0.65,0.0896,59
1,2,10,0,6,0,3,0.22,0.2424,0.93,0.1045,166
2,5,3,0,0,0,2,0.54,0.5152,0.64,0.1343,28
1,2,18,0,4,1,1,0.4,0.4091,0.43,0.4627,410
3,8,8,0,6,0,2,0.66,0.6212,0.74,0.2537,162
4,11,22,0,0,0,2,0.36,0.3333,0.66,0.2537,74
1,12,18,0,5,1,2,0.26,0.2273,0.56,0.2985,243
2,4,7,0,1,1,1,0.42,0.4242,0.28,0.194,331
3,8,18,0,3,1,1,0.7,0.6515,0.51,0.2239,565
2,5,9,0,2,1,2,0.58,0.5455,0.88,0.0896,355
4,11,22,1,4,0,1,0.36,0.3485,0.71,0.1642,22
3,8,4,0,5,1,1,0.62,0.6212,0.53,0.1343,5
4,12,14,0,2,1,2,0.58,0.5455,0.56,0.2239,270
3,9,14,0,6,0,2,0.52,0.5,0.72,0.194,297
2,5,13,0,3,1,1,0.74,0.6818,0.55,0.1343,202
2,6,22,0,5,1,1,0.62,0.6212,0.35,0,171
4,12,2,0,6,0,1,0.26,0.2576,0.65,0.1642,50
3,8,13,0,4,1,1,0.7,0.6667,0.79,0.1045,37
2,6,2,0,0,0,2,0.64,0.6212,0.61,0.1642,64
1,2,20,0,3,1,2,0.44,0.4394,0.47,0.194,274
3,9,1,0,6,0,2,0.62,0.5455,0.94,0,83
1,1,2,1,1,0,1,0.36,0.3182,0.34,0.4478,7
4,11,8,0,2,1,1,0.34,0.3333,0.71,0.1343,665
2,6,5,0,2,1,3,0.6,0.5455,0.88,0.1343,29
3,6,2,0,2,1,3,0.62,0.5758,0.83,0.1642,6
1,3,4,0,3,1,2,0.3,0.303,0.93,0.1642,1
4,10,7,0,0,0,2,0.5,0.4848,0.59,0.2985,65
2,3,8,0,5,1,1,0.22,0.2121,0.51,0.2836,237
3,7,5,0,1,1,2,0.66,0.6061,0.83,0.2239,28
1,12,19,0,3,1,1,0.24,0.2273,0.41,0.2537,151
4,10,8,0,6,0,1,0.5,0.4848,0.77,0.2537,213
1,1,1,0,4,1,1,0.2,0.2273,0.51,0.0896,5
3,9,23,0,2,1,1,0.64,0.5909,0.78,0.1045,74
2,4,5,0,6,0,1,0.36,0.3636,0.66,0.1045,7
2,6,11,0,1,1,1,0.74,0.6667,0.42,0.1343,111
1,12,0,0,5,1,1,0.28,0.2879,0.7,0.1343,30
1,12,17,0,5,1,2,0.26,0.2273,0.56,0.3284,321
4,12,15,0,2,1,2,0.38,0.3939,0.5,0.2239,270
3,9,18,0,4,1,1,0.6,0.6212,0.56,0.2537,900
2,3,17,0,5,1,2,0.4,0.4091,0.62,0.2239,606
3,8,15,0,0,0,3,0.64,0.5758,0.89,0.2836,391
1,1,12,0,2,1,1,0.18,0.1364,0.37,0.5224,74
1,2,4,0,1,1,1,0.2,0.2576,0.86,0,2
4,11,20,0,1,1,1,0.4,0.4091,0.71,0,204
1,1,4,0,2,1,3,0.32,0.303,0.66,0.3284,2
2,3,14,0,3,1,1,0.62,0.6212,0.38,0.3582,221
3,7,23,0,3,1,1,0.76,0.7424,0.75,0.2537,99
4,11,8,0,5,1,2,0.4,0.4091,0.87,0.3582,395
3,7,7,0,0,0,1,0.8,0.7727,0.59,0.1343,35
3,8,5,0,0,0,1,0.66,0.5909,0.89,0.2985,8
3,9,5,0,4,1,2,0.7,0.6667,0.84,0.194,38
3,8,6,0,5,1,1,0.62,0.6212,0.5,0.1343,76
3,8,17,0,5,1,1,0.76,0.7121,0.58,0.5224,527
3,6,10,0,4,1,2,0.76,0.7273,0.66,0.1343,127
1,3,0,0,2,1,1,0.22,0.2121,0.37,0.2985,8
3,8,17,0,5,1,1,0.78,0.7121,0.49,0.2985,550
1,12,15,0,6,0,1,0.32,0.303,0.39,0.2239,97
3,9,10,0,2,1,3,0.54,0.5152,0.83,0.3582,106
3,7,0,0,4,1,1,0.66,0.5909,0.89,0.1343,35
2,6,21,0,1,1,1,0.58,0.5455,0.49,0.2537,265
2,3,1,0,6,0,1,0.56,0.5303,0.73,0.0896,128
2,6,11,0,5,1,1,0.68,0.6364,0.69,0.2537,181
3,9,21,0,6,0,2,0.5,0.4848,0.72,0.194,170
2,5,18,0,0,0,1,0.76,0.7121,0.58,0.2985,518
3,8,22,0,3,1,1,0.72,0.6818,0.7,0.1045,288
4,10,14,0,0,0,3,0.36,0.3485,0.81,0.1642,256
2,5,2,0,1,1,3,0.56,0.5303,0.88,0.1642,5
3,7,8,0,6,0,1,0.78,0.7424,0.59,0.2239,114
4,11,15,0,0,0,1,0.42,0.4242,0.54,0.2836,407
3,9,21,0,2,1,3,0.54,0.5152,0.88,0.2836,121
2,6,15,0,1,1,1,0.8,0.697,0.29,0.194,165
4,9,22,0,5,1,1,0.52,0.5,0.55,0.3284,159
3,7,0,0,5,1,1,0.82,0.8333,0.63,0.1343,60
2,3,5,0,4,1,2,0.48,0.4697,1,0.0896,34
4,11,22,0,0,0,1,0.24,0.2879,0.6,0,62
3,7,23,0,4,1,3,0.66,0.5909,0.89,0.2239,65
3,7,17,0,4,1,1,0.92,0.9091,0.45,0.2985,414
4,10,9,0,2,1,3,0.58,0.5455,0.88,0.1343,86
3,9,5,0,2,1,1,0.46,0.4545,0.72,0.0896,44
2,5,10,0,2,1,2,0.64,0.6061,0.69,0.3582,127
4,11,20,0,0,0,1,0.44,0.4394,0.62,0.1642,200
4,11,17,0,3,1,2,0.32,0.2879,0.53,0.3881,517
4,12,1,0,0,0,2,0.3,0.3182,0.87,0.0896,94
1,1,23,0,0,0,1,0.44,0.4394,0.51,0.2985,29
2,4,15,0,1,1,1,0.76,0.6667,0.23,0.5522,143
3,6,7,0,5,1,1,0.74,0.6818,0.58,0.1642,359
4,9,16,0,6,0,2,0.64,0.5909,0.78,0.0896,449
1,3,1,0,6,0,3,0.36,0.3788,0.93,0,44
4,10,22,0,6,0,1,0.4,0.4091,0.62,0,189
3,8,8,0,5,1,1,0.68,0.2424,0.65,0.1343,668
2,5,3,0,2,1,3,0.54,0.5152,0.94,0.2537,4
1,2,5,0,0,0,1,0.22,0.2121,0.44,0.2239,5
3,7,20,0,6,0,3,0.6,0.5455,0.88,0.1642,214
3,7,7,0,5,1,1,0.78,0.697,0.46,0.1343,353
2,5,17,0,0,0,1,0.74,0.697,0.7,0.2836,383
1,3,18,0,3,1,1,0.56,0.5303,0.4,0.4627,544
1,12,20,0,6,0,1,0.42,0.4242,0.54,0.2239,71
1,1,16,0,6,0,2,0.56,0.5303,0.37,0.2836,401
1,2,21,0,1,1,1,0.46,0.4545,0.36,0.2836,195
4,11,1,0,2,1,2,0.32,0.3333,0.7,0.1343,6
1,2,11,0,5,1,1,0.22,0.2273,0.47,0.1343,64
3,7,11,0,2,1,2,0.84,0.803,0.53,0.3284,201
3,8,14,0,5,1,1,0.8,0.697,0.29,0.194,186
3,7,2,0,4,1,2,0.66,0.6212,0.65,0.0896,9
3,8,18,0,4,1,2,0.72,0.7121,0.84,0.1343,408
2,5,23,0,6,0,2,0.56,0.5303,0.83,0.2836,149
3,8,19,0,6,0,1,0.82,0.7727,0.52,0.3582,397
4,12,1,0,0,0,1,0.2,0.2273,0.69,0.1045,46
2,6,13,0,1,1,1,0.7,0.6364,0.37,0,227
1,2,0,0,5,1,2,0.2,0.2576,0.44,0,13
4,10,23,0,0,0,2,0.56,0.5303,0.68,0.2836,105
2,4,13,0,6,0,1,0.54,0.5152,0.39,0.2985,455
3,8,8,0,3,1,1,0.64,0.6061,0.73,0.0896,740
4,9,17,0,5,1,1,0.62,0.6212,0.53,0.194,591
2,6,8,0,5,1,2,0.56,0.5303,0.43,0.3284,502
2,3,8,0,1,1,1,0.2,0.197,0.34,0.2239,254
4,10,23,0,1,1,2,0.36,0.3485,0.76,0.194,52
4,11,14,0,5,1,1,0.44,0.4394,0.47,0.2985,201
3,8,17,0,1,1,1,0.7,0.6515,0.58,0.2836,893
2,4,10,0,4,1,1,0.5,0.4848,0.51,0.194,89
1,1,2,0,2,1,2,0.22,0.2273,0.87,0.1642,4
3,7,19,0,2,1,2,0.84,0.7424,0.36,0.1343,497
1,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582,28
4,10,13,0,5,1,1,0.56,0.5303,0.73,0.3582,132
2,6,12,0,0,0,2,0.64,0.6061,0.69,0.1045,335
2,6,3,0,5,1,2,0.62,0.5909,0.73,0.0896,4
1,1,23,0,6,0,1,0.16,0.197,0.8,0.0896,33
4,11,14,0,5,1,2,0.4,0.4091,0.4,0.1045,251
1,3,13,0,2,1,1,0.6,0.5758,0.78,0.194,284
1,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,53
2,5,11,0,2,1,2,0.56,0.5303,0.83,0.4179,130
3,8,7,0,4,1,1,0.64,0.5909,0.78,0.2985,308
1,1,17,0,5,1,2,0.2,0.2576,0.37,0,187
2,5,15,0,0,0,1,0.72,0.6515,0.45,0.3582,499
3,9,23,0,1,1,3,0.6,0.5152,0.94,0.2537,70
1,3,4,0,1,1,1,0.34,0.3333,0.61,0.194,3
1,2,12,0,5,1,1,0.5,0.4848,0.59,0.194,185
2,6,7,0,1,1,1,0.56,0.5303,0.56,0.3582,328
4,10,15,0,4,1,1,0.58,0.5455,0.46,0.1343,219
4,11,19,0,4,1,1,0.38,0.3939,0.27,0.3582,373
2,5,13,0,4,1,3,0.58,0.5455,0.64,0.2537,183
3,9,18,0,2,1,1,0.76,0.7424,0.75,0.2239,839
3,9,0,0,5,1,1,0.42,0.4242,0.71,0.2239,48
4,10,1,0,6,0,1,0.48,0.4697,0.67,0.3284,58
3,9,2,1,1,0,2,0.68,0.6364,0.79,0.1642,39
1,1,19,0,5,1,2,0.24,0.2424,0.75,0.1343,89
2,4,3,0,0,0,1,0.3,0.3333,0.61,0,11
3,8,10,0,5,1,1,0.74,0.697,0.66,0.0896,123
3,8,19,0,2,1,1,0.76,0.7273,0.66,0.194,627
2,4,1,0,5,1,1,0.46,0.4545,0.82,0.194,25
1,12,23,0,5,1,2,0.36,0.3333,0.66,0.2537,73
2,6,15,0,6,0,2,0.74,0.6515,0.27,0.4179,404
2,6,13,0,2,1,2,0.6,0.6212,0.46,0.1642,267
4,9,18,0,4,1,2,0.66,0.6212,0.69,0.2239,899
2,4,12,1,1,0,1,0.68,0.6364,0.57,0.2537,271
4,11,22,0,4,1,1,0.26,0.2879,0.7,0.0896,151
3,6,20,0,6,0,1,0.78,0.6818,0.31,0.194,386
1,2,0,0,0,0,1,0.24,0.2121,0.41,0.3582,70
2,6,18,0,3,1,3,0.82,0.7879,0.56,0.3881,309
4,10,5,0,3,1,2,0.3,0.303,0.81,0.1343,24
2,4,13,0,0,0,3,0.38,0.3939,0.82,0.3582,52
1,1,19,0,2,1,1,0.12,0.0909,0.28,0.4179,156
2,4,18,0,3,1,1,0.6,0.5909,0.2,0.2836,709
2,6,21,0,1,1,2,0.72,0.6667,0.58,0.194,250
4,10,21,0,3,1,3,0.54,0.5152,1,0.1045,83
1,12,10,0,4,1,2,0.4,0.4091,0.82,0.0896,141
2,3,23,0,6,0,2,0.26,0.2424,0.44,0.2836,41
4,9,21,0,1,1,1,0.5,0.4848,0.51,0.1343,256
1,2,4,0,0,0,2,0.1,0.0455,0.46,0.7164,1
3,8,2,0,4,1,1,0.7,0.6667,0.84,0.0896,14
4,10,1,0,6,0,1,0.56,0.5303,0.83,0.2537,141
1,12,22,0,5,1,2,0.34,0.3333,0.71,0.1642,85
3,9,2,0,5,1,1,0.56,0.5303,0.73,0,30
4,11,18,0,1,1,1,0.56,0.5303,0.56,0.2836,489
3,7,16,0,4,1,1,0.94,0.8788,0.38,0.3881,374
1,1,23,0,2,1,3,0.16,0.197,0.93,0.0896,19
1,1,11,0,6,0,1,0.36,0.3333,0.81,0.2836,56
4,11,3,0,2,1,3,0.38,0.3939,1,0.1045,3
3,7,2,0,3,1,1,0.76,0.697,0.52,0.2985,6
3,6,11,0,5,1,1,0.8,0.7424,0.49,0.1642,236
4,11,21,0,0,0,1,0.3,0.2727,0.52,0.2985,87
1,3,18,0,1,1,3,0.28,0.2273,0.55,0.6567,375
4,11,19,0,2,1,1,0.32,0.2879,0.49,0.3582,356
2,4,23,0,2,1,1,0.3,0.2879,0.49,0.2836,26
4,9,22,0,6,0,1,0.5,0.4848,0.63,0.1045,221
1,3,23,0,4,1,1,0.36,0.3485,0.5,0.2239,85
1,2,0,0,4,1,2,0.24,0.2424,0.87,0.1642,26
2,5,15,0,5,1,1,0.78,0.7121,0.49,0.2836,356
2,4,21,0,4,1,1,0.42,0.4242,0.47,0.194,234
4,11,9,0,3,1,3,0.46,0.4545,0.94,0,82
4,10,16,0,4,1,1,0.58,0.5455,0.49,0.194,323
2,3,4,0,2,1,1,0.2,0.2121,0.44,0.1642,2
2,6,6,0,5,1,1,0.66,0.6061,0.78,0.0896,104
1,12,8,0,1,1,1,0.22,0.2727,0.69,0,66
4,11,23,0,1,1,3,0.4,0.4091,0.87,0.1642,33
2,3,16,0,1,1,1,0.34,0.3182,0.23,0.2239,132
4,10,0,0,1,1,1,0.26,0.303,0.87,0,23
1,2,11,0,2,1,2,0.26,0.2424,0.7,0.2836,86
2,4,9,0,6,0,1,0.4,0.4091,0.3,0.2537,276
1,12,16,0,1,1,3,0.24,0.2273,0.87,0.2239,33
2,5,21,0,0,0,1,0.64,0.6061,0.69,0.3881,233
1,1,2,0,5,1,1,0.26,0.2727,0.48,0.1343,11
4,10,18,0,0,0,2,0.36,0.3485,0.81,0.194,174
1,3,21,0,6,0,1,0.46,0.4545,0.19,0.3284,154
4,9,6,0,3,1,1,0.54,0.5152,0.73,0.194,182
1,2,22,0,1,1,3,0.34,0.303,0.93,0.4179,76
2,6,0,0,1,1,1,0.62,0.5909,0.78,0.1343,29
4,10,1,0,3,1,2,0.46,0.4545,0.88,0,8
2,5,23,0,4,1,1,0.48,0.4697,0.48,0.1045,135
4,12,16,0,5,1,2,0.32,0.303,0.45,0.2239,224
3,7,1,0,5,1,1,0.78,0.7273,0.55,0.2239,29
3,7,11,1,1,0,2,0.76,0.697,0.55,0.0896,349
3,8,23,0,1,1,1,0.64,0.6061,0.69,0.2239,88
1,1,6,0,2,1,1,0.12,0.1515,0.74,0.1045,36
2,5,2,0,0,0,1,0.48,0.4697,0.63,0,59
1,1,13,0,4,1,1,0.22,0.197,0.41,0.4478,83
4,12,19,0,1,1,2,0.42,0.4242,0.88,0.1343,340
2,5,7,1,1,0,2,0.64,0.5606,0.94,0,31
4,12,11,0,2,1,2,0.4,0.4091,0.62,0.1642,129
4,11,4,0,1,1,2,0.3,0.2879,0.52,0.2537,16
2,5,18,0,2,1,1,0.68,0.6364,0.61,0.1343,785
3,6,16,0,0,0,1,0.84,0.7273,0.3,0.2537,461
3,9,5,0,4,1,1,0.52,0.5,0.83,0,57
1,3,10,0,4,1,3,0.4,0.4091,0,0.1642,17
2,5,1,0,4,1,1,0.64,0.6061,0.69,0.0896,26
3,9,18,0,5,1,1,0.66,0.6212,0.61,0.2537,805
1,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239,21
4,10,4,0,5,1,2,0.56,0.5303,0.83,0,6
3,9,9,0,5,1,1,0.7,0.6667,0.79,0.1343,344
3,8,1,0,6,0,1,0.7,0.6667,0.84,0.1642,64
1,2,15,0,5,1,2,0.28,0.2727,0.48,0.2537,90
2,4,19,0,0,0,1,0.56,0.5303,0.35,0.1343,375
3,7,20,0,3,1,1,0.74,0.6667,0.51,0.1642,483
3,8,9,0,6,0,1,0.66,0.6212,0.65,0.2836,292
2,5,21,0,0,0,1,0.68,0.6364,0.83,0.1642,229
2,4,11,0,6,0,2,0.46,0.4545,0.88,0.2239,232
4,10,20,0,1,1,1,0.5,0.4848,0.59,0.1045,403
4,11,10,0,3,1,2,0.28,0.2576,0.56,0.2985,178
1,1,21,0,6,0,1,0.18,0.2121,0.74,0.0896,36
4,11,14,0,6,0,1,0.54,0.5152,0.37,0,627
4,11,5,0,4,1,3,0.34,0.303,0.71,0.3284,22
2,3,19,0,5,1,1,0.4,0.4091,0.62,0.2239,395
4,9,11,0,1,1,1,0.56,0.5303,0.37,0.194,238
2,5,17,0,6,0,2,0.78,0.7121,0.52,0.2537,462
2,5,11,0,6,0,1,0.56,0.5303,0.43,0,347
2,3,3,0,1,1,2,0.34,0.303,0.71,0.3284,1
3,9,6,0,5,1,1,0.6,0.5606,0.83,0.1343,76
2,4,12,0,4,1,2,0.46,0.4545,0.55,0,153
1,12,11,0,5,1,2,0.28,0.2727,0.52,0.2239,178
3,8,13,0,5,1,2,0.86,0.803,0.47,0.2836,345
2,5,18,0,0,0,2,0.46,0.4545,0.82,0.0896,159
2,5,17,0,0,0,2,0.62,0.6061,0.65,0.1343,511
2,4,23,0,5,1,1,0.52,0.5,0.72,0.1343,187
3,8,21,0,5,1,1,0.72,0.697,0.79,0.1642,190
4,11,2,0,2,1,1,0.56,0.5303,0.64,0.2537,15
3,8,1,0,1,1,1,0.72,0.697,0.74,0.194,17
4,10,3,0,6,0,1,0.4,0.4091,0.62,0.1343,20
3,7,2,0,4,1,1,0.74,0.6667,0.51,0,18
3,8,12,0,5,1,1,0.76,0.697,0.52,0.2537,216
2,4,9,0,0,0,1,0.56,0.5303,0.88,0.2537,177
2,5,14,0,3,1,2,0.64,0.6212,0.53,0.2537,243
1,12,4,0,4,1,2,0.24,0.2121,0.87,0.3284,3
4,11,3,0,2,1,2,0.5,0.4848,0.88,0,2
3,7,13,0,0,0,1,0.8,0.7424,0.49,0.2239,483
2,4,16,0,3,1,2,0.76,0.6667,0.35,0.3582,255
3,7,2,0,2,1,1,0.66,0.6212,0.74,0.0896,13
3,8,19,0,5,1,1,0.74,0.6818,0.55,0.2537,372
2,6,3,0,1,1,2,0.56,0.5303,0.6,0.1642,5
4,11,12,0,3,1,3,0.46,0.4545,1,0,54
4,10,3,0,2,1,3,0.36,0.3333,0.87,0.2836,3
1,1,21,0,6,0,1,0.18,0.1667,0.43,0.2537,69
4,11,12,0,2,1,3,0.4,0.4091,1,0.0896,21
2,4,5,0,5,1,3,0.24,0.2273,0.93,0.2239,12
3,9,11,0,3,1,1,0.72,0.6818,0.66,0.1642,164
3,7,2,0,1,1,2,0.74,0.7121,0.79,0.0896,6
3,8,14,0,1,1,1,0.82,0.7576,0.46,0,287
4,9,18,0,0,0,1,0.54,0.5152,0.37,0.194,540
3,8,4,0,4,1,1,0.66,0.6061,0.78,0.3881,7
1,3,19,0,4,1,1,0.44,0.4394,0.58,0.194,207
4,11,9,0,6,0,1,0.34,0.3485,0.76,0.0896,83
2,6,5,0,3,1,2,0.66,0.5909,0.89,0.0896,21
1,3,10,0,6,0,2,0.4,0.4091,0.87,0,168
4,11,21,1,5,0,1,0.3,0.303,0.45,0.1642,83
1,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,162
4,12,16,0,4,1,1,0.32,0.3182,0.45,0.194,208
