SEASON,MONTH,HOUR,HOLIDAY,WEEKDAY,WORKINGDAY,WEATHERSIT,TEMP,ATEMP,HUM,WINDSPEED,USERS
3,6,5,0,3,1,1,0.64,0.5758,0.89,0,23
2,3,16,0,2,1,1,0.38,0.3939,0.22,0.1642,136
2,3,1,0,4,1,2,0.3,0.2879,1,0.2239,3
4,10,20,0,6,0,3,0.36,0.3636,0.87,0.1045,66
4,12,20,0,1,1,1,0.46,0.4545,0.88,0.2537,300
2,5,9,0,1,1,3,0.54,0.5152,0.88,0.2836,110
1,1,11,0,0,0,1,0.34,0.3333,0.76,0.1343,138
3,6,22,0,2,1,1,0.7,0.6515,0.7,0.2985,134
3,8,19,0,3,1,1,0.74,0.697,0.66,0.2537,652
3,7,7,0,2,1,1,0.76,0.697,0.55,0.194,330
4,11,12,0,4,1,1,0.36,0.3485,0.4,0.1642,236
4,11,0,0,5,1,2,0.4,0.4091,0.82,0,43
3,7,21,0,5,1,1,0.82,0.7727,0.52,0.1343,300
3,7,12,0,6,0,1,0.84,0.7273,0.32,0.1642,341
3,7,2,0,0,0,2,0.68,0.6364,0.89,0.1642,115
3,7,10,0,3,1,3,0.7,0.6667,0.79,0.0896,43
1,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642,2
1,3,16,0,6,0,2,0.48,0.4697,0.59,0.2985,204
1,2,0,0,4,1,1,0.2,0.1667,0.4,0.4478,12
4,11,20,0,1,1,3,0.4,0.4091,0.87,0.2239,80
4,10,17,0,2,1,2,0.6,0.5758,0.78,0.2537,604
4,10,20,0,3,1,1,0.5,0.4848,0.88,0,207
1,1,14,0,4,1,1,0.34,0.3182,0.39,0.2836,117
2,6,4,0,0,0,2,0.66,0.6212,0.74,0.1343,17
3,7,23,0,6,0,2,0.68,0.6364,0.83,0.0896,211
3,6,9,0,0,0,1,0.72,0.6667,0.51,0,232
2,5,9,0,2,1,2,0.6,0.5758,0.78,0.3582,186
3,8,11,0,0,0,1,0.7,0.6515,0.58,0.3881,237
3,7,15,0,5,1,1,0.72,0.6515,0.45,0.1642,237
1,3,1,0,4,1,1,0.46,0.4545,0.63,0.3284,21
1,3,15,0,1,1,1,0.56,0.5303,0.4,0.1343,233
4,12,21,0,5,1,1,0.34,0.3333,0.49,0.194,111
1,2,20,0,4,1,1,0.46,0.4545,0.44,0.1343,269
3,7,4,0,6,0,3,0.58,0.5455,0.88,0.2836,16
4,12,20,0,1,1,1,0.4,0.4091,0.4,0.1642,206
2,5,2,0,4,1,1,0.34,0.3182,0.66,0.2239,5
2,4,23,0,3,1,1,0.46,0.4545,0.41,0.2985,40
1,1,6,0,5,1,1,0.24,0.2121,0.6,0.2836,68
1,2,14,0,5,1,2,0.28,0.2727,0.45,0.1642,91
4,9,15,0,5,1,1,0.64,0.6212,0.5,0.2836,245
1,1,0,0,5,1,1,0.22,0.2576,0.75,0.0896,25
2,6,18,0,5,1,3,0.62,0.5606,0.88,0.3582,110
3,8,15,0,1,1,1,0.7,0.6364,0.42,0.1642,220
1,2,20,0,2,1,1,0.16,0.1364,0.4,0.3284,56
2,6,4,0,2,1,1,0.58,0.5455,0.83,0.1343,5
3,7,19,0,4,1,1,0.74,0.6667,0.48,0.2239,629
2,5,5,0,2,1,2,0.52,0.5,0.72,0.2836,20
4,11,5,0,1,1,1,0.3,0.3333,0.93,0,26
2,4,9,0,3,1,3,0.48,0.4697,0.44,0.2985,265
2,6,8,0,1,1,1,0.64,0.6061,0.73,0.0896,438
1,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,21
3,8,22,0,4,1,1,0.62,0.5758,0.83,0,147
2,4,3,0,1,1,1,0.44,0.4394,0.3,0.1642,3
2,5,3,0,0,0,2,0.52,0.5,1,0,32
1,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,13
2,6,15,0,5,1,1,0.84,0.7576,0.44,0.1045,212
1,1,17,0,6,0,2,0.54,0.5152,0.43,0.1343,322
4,10,21,0,5,1,2,0.54,0.5152,0.77,0.1343,292
3,8,6,0,2,1,1,0.62,0.5909,0.73,0.3284,119
4,11,13,0,1,1,1,0.6,0.6212,0.49,0.3881,203
1,2,13,0,1,1,3,0.46,0.4545,0.94,0.2239,32
1,3,19,0,0,0,1,0.3,0.2576,0.36,0.4925,132
4,11,9,0,5,1,1,0.34,0.3485,0.53,0.1045,382
1,2,6,0,4,1,3,0.36,0.3788,0.9,0,74
3,7,14,0,0,0,1,0.9,0.8182,0.37,0.2537,476
1,2,9,0,0,0,2,0.24,0.2273,0.7,0.2239,92
4,11,9,0,1,1,2,0.36,0.3333,0.66,0.2537,278
4,11,14,0,3,1,2,0.32,0.2879,0.53,0.3582,161
4,11,9,0,1,1,2,0.3,0.2879,0.52,0.2836,257
4,10,7,0,4,1,3,0.54,0.5152,1,0.1343,81
2,4,9,0,2,1,1,0.42,0.4242,0.38,0.0896,408
2,4,1,0,0,0,1,0.44,0.4394,0.24,0.2239,64
1,3,5,0,3,1,1,0.22,0.2121,0.69,0.2239,5
4,11,16,1,4,0,1,0.46,0.4545,0.33,0,182
4,11,7,0,6,0,1,0.24,0.2273,0.6,0.2537,41
2,5,13,0,4,1,1,0.82,0.7727,0.52,0.2836,197
4,10,15,0,5,1,1,0.62,0.6212,0.43,0.2836,230
2,3,10,0,5,1,2,0.36,0.3636,0.57,0.1045,187
3,6,6,0,0,0,1,0.64,0.6061,0.65,0.1642,25
4,11,4,0,3,1,1,0.3,0.2879,0.75,0.2239,5
1,3,1,0,0,0,2,0.42,0.4242,0.77,0.2836,39
3,7,20,0,6,0,1,0.9,0.8182,0.37,0.1642,276
2,6,3,0,3,1,1,0.66,0.6061,0.83,0.1343,8
1,12,8,0,5,1,2,0.24,0.2424,0.6,0.1343,239
3,8,9,0,3,1,1,0.64,0.6061,0.69,0.2537,213
4,10,21,0,3,1,2,0.52,0.5,0.77,0,157
1,2,14,0,5,1,1,0.36,0.3485,0.46,0.2239,170
1,2,1,0,4,1,3,0.14,0.1515,0.8,0.1343,7
3,9,22,0,1,1,1,0.54,0.5152,0.52,0.1343,159
3,6,17,0,4,1,2,0.72,0.6818,0.7,0.3582,569
3,9,4,1,1,0,1,0.66,0.5909,0.89,0.0896,11
2,3,12,0,4,1,2,0.54,0.5152,0.88,0.194,272
3,7,21,0,6,0,1,0.88,0.7879,0.37,0.194,201
2,4,8,1,5,0,1,0.44,0.4394,0.62,0.2985,300
2,4,9,0,0,0,3,0.4,0.4091,0.82,0.2537,79
3,8,17,0,4,1,1,0.86,0.7576,0.36,0.2537,810
2,5,8,0,5,1,2,0.64,0.5758,0.89,0.1045,583
1,3,17,0,5,1,3,0.36,0.3485,0.81,0.2239,128
4,9,4,0,0,0,1,0.46,0.4545,0.55,0.2239,10
4,11,5,1,4,0,1,0.3,0.3182,0.61,0.1045,11
4,9,15,0,3,1,1,0.74,0.6667,0.48,0.2985,300
4,10,2,0,1,1,1,0.36,0.3636,0.76,0.1045,4
1,2,0,0,0,0,2,0.34,0.303,0.39,0.3582,74
3,7,6,0,1,1,2,0.68,0.6364,0.89,0.0896,157
3,8,15,0,6,0,1,0.76,0.6667,0.37,0.2239,596
1,3,12,0,2,1,2,0.36,0.3485,0.5,0.2239,102
1,2,6,0,1,1,1,0.16,0.1818,0.86,0.1045,72
2,4,4,0,3,1,1,0.34,0.3485,0.66,0.0896,6
4,11,14,0,6,0,1,0.5,0.4848,0.36,0.2985,435
2,3,2,0,0,0,3,0.22,0.2273,0.55,0.194,21
2,5,22,0,0,0,1,0.62,0.5909,0.73,0.3284,145
3,7,13,0,4,1,1,0.86,0.7879,0.41,0,155
1,3,0,0,3,1,3,0.3,0.2879,0.93,0.2537,8
3,8,1,0,5,1,1,0.66,0.2424,0.65,0.1045,54
3,9,11,0,5,1,1,0.76,0.7121,0.62,0.1343,296
1,12,17,0,6,0,1,0.28,0.2576,0.41,0.2985,114
2,4,7,0,0,0,2,0.34,0.3333,0.87,0.1343,27
3,8,17,0,2,1,1,0.76,0.6818,0.45,0.3284,600
3,9,23,0,1,1,1,0.62,0.5758,0.83,0.1045,69
2,3,12,0,6,0,1,0.48,0.4697,0.67,0,621
4,12,14,0,0,0,2,0.38,0.3939,0.87,0.194,232
4,10,22,0,5,1,1,0.5,0.4848,0.77,0.0896,190
1,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,68
2,3,0,0,2,1,1,0.32,0.2879,0.26,0.5224,10
4,10,17,0,2,1,1,0.6,0.6061,0.6,0.1343,625
1,2,3,0,0,0,2,0.2,0.2273,0.69,0.1045,12
4,10,21,0,3,1,1,0.5,0.4848,0.82,0.1045,201
2,5,6,0,1,1,2,0.54,0.5152,1,0,96
3,8,4,0,3,1,1,0.56,0.5303,0.73,0.1045,7
4,10,13,0,1,1,1,0.56,0.5303,0.46,0.0896,205
3,8,15,0,5,1,2,0.76,0.6818,0.48,0.1343,350
3,7,20,0,1,1,1,0.72,0.697,0.74,0.1343,302
1,12,0,0,4,1,2,0.5,0.4848,0.82,0.1045,27
2,4,11,0,4,1,2,0.42,0.4242,0.38,0.2239,268
3,8,23,0,3,1,1,0.72,0.6818,0.7,0.1343,136
3,9,15,0,2,1,1,0.8,0.7727,0.59,0.4627,292
2,6,13,0,1,1,1,0.64,0.6212,0.41,0.3582,274
3,7,14,0,5,1,1,0.96,0.8636,0.3,0.2239,148
1,2,11,0,4,1,3,0.4,0.4091,0.82,0.2537,105
2,4,8,0,0,0,1,0.52,0.5,0.59,0,97
2,5,17,0,4,1,1,0.56,0.5303,0.78,0.1642,547
2,4,4,0,5,1,1,0.42,0.4242,0.94,0.1045,3
3,7,0,0,1,1,1,0.7,0.6667,0.74,0.1343,51
3,8,10,0,0,0,1,0.8,0.7727,0.59,0.4179,364
2,6,13,0,5,1,1,0.7,0.6364,0.42,0.2537,393
2,6,10,0,6,0,1,0.74,0.6818,0.58,0.1642,264
2,4,19,0,3,1,1,0.4,0.4091,0.4,0.3582,384
3,6,5,0,4,1,1,0.58,0.5455,0.64,0.2537,25
1,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239,3
4,11,17,0,1,1,1,0.34,0.3182,0.46,0.2239,638
1,1,4,0,3,1,1,0.02,0.0455,0.41,0.194,2
4,9,23,0,2,1,1,0.6,0.6212,0.56,0.3284,98
4,12,21,0,1,1,1,0.44,0.4394,0.82,0.194,221
4,11,14,0,2,1,3,0.4,0.4091,0.94,0.194,36
1,1,2,0,0,0,1,0.28,0.2576,0.26,0.3284,51
4,10,12,1,1,0,2,0.42,0.4242,0.63,0.1642,341
2,6,9,0,5,1,1,0.58,0.5455,0.4,0.1642,230
3,8,8,0,1,1,1,0.66,0.6061,0.83,0.0896,699
2,4,7,0,5,1,1,0.38,0.3939,0.5,0.2836,315
2,5,8,0,5,1,1,0.66,0.6212,0.74,0.2836,418
3,9,7,0,0,0,1,0.5,0.4848,0.77,0.1045,71
3,9,20,0,0,0,1,0.6,0.6212,0.53,0.1045,324
1,2,0,0,4,1,2,0.3,0.303,0.7,0.1343,23
4,10,6,0,2,1,1,0.52,0.5,0.83,0.0896,123
1,1,0,0,4,1,2,0.22,0.2273,0.47,0.194,14
3,6,11,0,6,0,1,0.76,0.6818,0.48,0.2239,516
3,8,17,0,3,1,3,0.74,0.6818,0.55,0.2239,783
2,5,2,0,6,0,2,0.5,0.4848,0.88,0.1343,52
2,4,0,0,0,0,2,0.36,0.3333,0.76,0.2537,67
1,3,23,0,5,1,2,0.3,0.303,0.75,0.1642,46
4,11,11,0,1,1,2,0.52,0.5,0.83,0.1045,128
2,3,20,0,3,1,3,0.36,0.303,0.87,0.6418,75
3,8,22,0,6,0,2,0.7,0.6667,0.74,0.194,223
3,7,8,0,5,1,2,0.7,0.6515,0.54,0,713
4,11,19,0,1,1,1,0.46,0.4545,0.59,0,300
4,12,22,0,0,0,3,0.36,0.3636,0.93,0.1045,78
4,10,19,0,6,0,1,0.54,0.5152,0.68,0.1343,248
3,6,1,0,5,1,1,0.66,0.6061,0.83,0.3284,28
2,4,15,0,4,1,1,0.52,0.5,0.29,0.4179,235
2,4,0,0,0,0,2,0.44,0.4394,0.77,0.2836,33
1,3,10,0,5,1,2,0.4,0.4091,0.87,0.0896,180
2,5,18,0,0,0,1,0.66,0.6212,0.61,0.2239,358
1,12,9,0,6,0,1,0.26,0.2273,0.48,0.3881,90
4,9,6,0,6,0,2,0.56,0.5303,0.94,0.1045,18
2,5,16,0,2,1,1,0.62,0.6061,0.61,0.3284,290
2,5,10,0,2,1,2,0.58,0.5455,0.68,0.4179,157
4,10,7,0,2,1,3,0.58,0.5455,0.83,0.1045,260
2,4,3,0,2,1,1,0.56,0.5303,0.83,0.0896,6
4,10,9,0,2,1,2,0.6,0.5909,0.69,0,235
3,7,16,0,4,1,1,0.86,0.7727,0.39,0.2239,265
4,10,23,0,1,1,1,0.46,0.4545,0.82,0.1045,163
1,1,15,0,4,1,1,0.28,0.2727,0.36,0,62
3,8,2,0,2,1,1,0.68,0.6364,0.69,0,8
3,8,7,0,5,1,2,0.64,0.5758,0.89,0.0896,421
4,9,16,0,6,0,1,0.62,0.6212,0.41,0.2537,722
1,2,8,0,2,1,1,0.2,0.2273,0.69,0.0896,464
2,4,8,0,3,1,3,0.5,0.4848,0.39,0.194,576
2,5,6,0,3,1,1,0.52,0.5,1,0.1343,101
3,8,9,0,5,1,1,0.72,0.6667,0.58,0.1045,226
2,5,17,0,0,0,3,0.58,0.5455,0.49,0.2836,351
1,1,4,0,6,0,3,0.16,0.197,0.86,0.0896,1
3,8,10,0,6,0,2,0.74,0.697,0.7,0.2836,290
1,2,11,0,1,1,1,0.3,0.3182,0.65,0.0896,47
1,2,16,0,6,0,1,0.32,0.2727,0.26,0.5821,195
4,10,20,0,0,0,2,0.36,0.3333,0.76,0.2537,87
3,7,17,0,5,1,1,0.86,0.7879,0.41,0.2836,699
4,11,6,0,5,1,2,0.3,0.3182,0.61,0.0896,130
3,6,4,0,3,1,1,0.6,0.6212,0.4,0.2537,11
1,3,6,0,3,1,2,0.24,0.2576,0.85,0.1045,49
3,8,21,0,4,1,1,0.74,0.6667,0.48,0.194,356
1,1,17,0,6,0,1,0.24,0.2879,0.6,0,91
1,1,13,0,5,1,1,0.4,0.4091,0.43,0.2836,204
4,10,10,0,0,0,2,0.36,0.3333,0.71,0.2836,248
3,9,11,0,3,1,3,0.6,0.5152,0.94,0,10
4,10,10,0,1,1,2,0.46,0.4545,0.82,0.2537,129
4,10,22,0,3,1,1,0.36,0.3485,0.57,0.1343,165
1,1,3,0,6,0,1,0.14,0.1667,0.54,0.1045,20
4,10,18,0,2,1,2,0.5,0.4848,0.72,0.2239,784
4,9,22,0,4,1,3,0.62,0.5758,0.83,0.2985,47
4,10,23,0,5,1,1,0.36,0.3485,0.57,0.194,100
1,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045,13
2,4,17,0,2,1,1,0.42,0.4242,0.38,0.4179,273
2,5,7,0,1,1,2,0.48,0.4697,0.82,0.1045,385
3,7,11,0,1,1,2,0.72,0.6818,0.62,0.1343,216
4,11,6,0,4,1,2,0.36,0.3485,1,0.1343,114
4,10,13,0,2,1,1,0.56,0.5303,0.56,0.2985,173
4,10,3,0,5,1,1,0.3,0.2879,0.7,0.2836,8
4,12,1,0,5,1,1,0.5,0.4848,0.72,0.2239,31
3,9,19,0,4,1,1,0.58,0.5455,0.6,0.2239,603
3,7,4,0,4,1,1,0.64,0.6061,0.73,0.1045,5
3,8,13,0,6,0,3,0.66,0.6061,0.83,0.3881,43
3,7,11,0,6,0,1,0.84,0.7424,0.36,0.194,317
4,12,3,0,5,1,2,0.26,0.2576,0.81,0.194,5
2,4,5,0,2,1,1,0.3,0.2879,0.7,0.194,22
3,7,13,0,5,1,1,0.9,0.7879,0.27,0.1045,293
4,10,0,0,5,1,1,0.4,0.4091,0.62,0.2537,50
3,8,3,0,4,1,1,0.62,0.5758,0.83,0.0896,9
2,5,20,0,5,1,2,0.62,0.5909,0.73,0.2239,144
1,3,6,0,1,1,1,0.34,0.3485,0.57,0.1045,88
3,7,2,0,6,0,1,0.76,0.697,0.55,0.1045,42
4,11,2,0,4,1,1,0.22,0.2727,0.64,0,7
3,6,16,0,3,1,2,0.82,0.803,0.59,0.3284,258
4,11,14,0,2,1,3,0.28,0.2576,0.87,0.3582,94
3,8,9,0,5,1,1,0.72,0.6515,0.34,0.1343,205
4,11,7,0,3,1,1,0.26,0.2727,0.81,0.1045,285
4,11,22,0,1,1,1,0.34,0.3485,0.66,0.1045,113
1,3,1,0,1,1,3,0.2,0.1818,1,0.3284,2
3,8,15,0,0,0,2,0.64,0.6061,0.65,0,276
3,6,8,0,4,1,1,0.74,0.697,0.7,0,590
3,7,4,0,3,1,1,0.64,0.5758,0.89,0.1343,7
3,8,13,0,5,1,1,0.88,0.7576,0.27,0.3284,368
4,11,11,0,6,0,1,0.38,0.3939,0.43,0.194,423
2,5,17,0,2,1,1,0.68,0.6364,0.65,0.1045,678
3,8,11,0,2,1,1,0.7,0.6515,0.54,0,256
3,7,1,0,0,0,1,0.7,0.6515,0.61,0.1343,113
1,2,23,0,2,1,1,0.12,0.1061,0.33,0.3284,12
1,3,5,0,4,1,1,0.42,0.4242,0.77,0.2239,29
4,9,16,0,3,1,1,0.7,0.6515,0.7,0.194,280
1,3,18,0,1,1,1,0.32,0.303,0.31,0.2239,233
2,3,22,0,2,1,1,0.34,0.3636,0.49,0,55
1,2,10,0,6,0,1,0.26,0.2273,0.6,0.3582,183
3,9,7,0,5,1,1,0.64,0.5758,0.89,0.1045,486
2,3,3,0,3,1,2,0.32,0.3485,0.49,0,4
1,12,20,0,2,1,1,0.32,0.3333,0.93,0.0896,69
3,8,1,0,2,1,1,0.68,0.6364,0.89,0.194,21
4,12,21,0,3,1,1,0.34,0.303,0.46,0.4179,198
2,5,6,0,4,1,2,0.6,0.5455,0.88,0.1642,156
4,12,23,0,1,1,1,0.42,0.4242,0.82,0.1045,102
2,4,1,0,2,1,2,0.62,0.6212,0.5,0.0896,13
1,1,23,0,0,0,1,0.22,0.2273,0.47,0.1642,8
4,10,20,0,0,0,3,0.42,0.4242,0.94,0.4627,55
3,9,5,0,1,1,1,0.5,0.4848,0.72,0.2537,40
1,3,7,0,2,1,1,0.16,0.1818,0.55,0.1343,275
1,2,14,0,4,1,1,0.32,0.303,0.39,0.2985,144
4,10,22,0,6,0,2,0.36,0.3485,0.93,0.2239,70
3,6,3,0,3,1,2,0.66,0.6061,0.83,0.1045,5
4,12,9,0,2,1,2,0.36,0.3788,0.66,0,259
2,5,14,0,2,1,2,0.64,0.6061,0.73,0.1045,222
4,12,19,0,6,0,1,0.26,0.2424,0.38,0.2836,154
1,12,21,1,2,0,2,0.3,0.2879,0.65,0.194,34
1,1,1,0,3,1,1,0.24,0.2576,0.87,0.0896,7
2,6,1,0,2,1,2,0.6,0.5758,0.78,0.1642,14
1,3,22,0,0,0,1,0.3,0.2727,0.56,0.3284,37
4,10,23,0,5,1,1,0.46,0.4545,0.88,0.1045,131
3,9,2,0,0,0,1,0.44,0.4394,0.82,0.2537,89
2,5,1,0,3,1,1,0.56,0.5303,0.83,0,15
4,9,0,0,3,1,1,0.58,0.5455,0.64,0.2985,40
1,2,1,0,5,1,2,0.32,0.3485,1,0,10
4,12,23,0,5,1,2,0.3,0.303,0.49,0.1343,75
2,6,2,0,2,1,1,0.6,0.6212,0.49,0.2836,10
3,8,14,0,4,1,1,0.78,0.697,0.46,0.2239,305
1,2,10,0,0,0,2,0.26,0.2576,0.41,0.194,104
2,4,5,0,3,1,1,0.28,0.2727,0.56,0.194,27
3,8,3,0,4,1,1,0.62,0.5909,0.73,0.2537,4
1,3,23,0,5,1,2,0.44,0.4394,0.94,0,126
4,10,0,0,0,0,1,0.44,0.4394,0.62,0.1642,127
4,12,13,0,4,1,2,0.5,0.4848,0.55,0.3582,164
2,5,14,0,0,0,1,0.6,0.6212,0.49,0,366
2,5,7,0,2,1,2,0.44,0.4394,0.62,0.1343,314
4,12,1,0,5,1,1,0.22,0.2576,0.69,0.0896,26
1,2,22,0,3,1,2,0.24,0.2424,0.87,0.1343,98
4,10,2,0,3,1,2,0.46,0.4545,0.88,0,8
3,7,6,0,1,1,1,0.7,0.6515,0.58,0.1045,136
1,1,11,0,6,0,2,0.2,0.1818,0.69,0.3881,62
4,10,14,0,1,1,1,0.58,0.5455,0.49,0.194,166
2,4,11,0,4,1,1,0.42,0.4242,0.47,0.2985,224
2,4,7,0,3,1,3,0.36,0.3485,1,0.2239,70
3,8,12,0,3,1,1,0.8,0.7273,0.43,0.2836,189
4,12,5,0,2,1,1,0.38,0.3939,0.87,0.0896,36
3,7,1,0,5,1,1,0.72,0.6818,0.7,0.1045,54
4,10,14,0,3,1,1,0.6,0.6212,0.4,0.1642,271
4,11,5,0,4,1,1,0.32,0.3333,0.81,0.1343,28
3,7,11,0,5,1,2,0.76,0.6818,0.45,0.1343,288
1,1,14,0,1,1,3,0.22,0.2273,0.75,0.1642,50
1,12,14,1,1,0,1,0.38,0.3939,0.4,0.3284,153
2,6,22,0,5,1,1,0.68,0.6364,0.41,0.1045,291
2,3,12,0,4,1,3,0.28,0.2727,0.93,0.194,90
3,9,7,0,2,1,2,0.54,0.5152,0.88,0.1642,329
3,7,21,0,1,1,2,0.74,0.6818,0.55,0.0896,331
4,11,13,0,2,1,1,0.34,0.3333,0.46,0.1343,278
2,6,16,0,6,0,2,0.76,0.697,0.52,0.2239,468
2,3,20,0,3,1,1,0.6,0.6212,0.56,0.2985,362
4,10,15,0,1,1,1,0.6,0.5758,0.78,0.3284,260
4,12,17,0,3,1,1,0.44,0.4394,0.35,0.2836,605
2,6,23,0,1,1,1,0.58,0.5455,0.49,0.2985,86
4,12,8,0,6,0,1,0.26,0.2727,0.65,0.1343,73
3,6,9,0,1,1,1,0.7,0.6515,0.65,0.194,268
1,3,16,0,5,1,2,0.34,0.303,0.49,0.2985,113
3,8,8,0,3,1,1,0.62,0.6061,0.69,0.1343,468
2,3,15,0,3,1,2,0.62,0.6212,0.41,0.2985,199
3,9,22,0,5,1,1,0.7,0.6667,0.74,0.2239,299
4,12,19,0,6,0,2,0.32,0.3485,0.81,0,249
2,4,14,1,1,0,1,0.76,0.6818,0.45,0.3284,288
2,4,22,0,5,1,1,0.42,0.4242,0.38,0.2537,158
1,2,10,0,2,1,2,0.26,0.2727,0.6,0.1343,98
4,12,8,0,1,1,2,0.42,0.4242,1,0.2537,584
3,6,7,0,5,1,1,0.7,0.6515,0.61,0.1045,380
1,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582,77
2,4,23,0,5,1,3,0.32,0.3333,0.93,0.1045,17
2,4,10,0,2,1,1,0.44,0.4394,0.33,0,219
3,7,13,0,4,1,1,0.86,0.8333,0.53,0.2985,242
2,5,16,0,4,1,1,0.66,0.6212,0.31,0.194,430
2,6,8,0,5,1,2,0.6,0.5606,0.83,0,454
3,7,21,0,0,0,1,0.72,0.6818,0.7,0.1343,271
1,2,12,0,2,1,2,0.3,0.2879,0.52,0.2239,172
2,4,23,0,0,0,1,0.5,0.4848,0.39,0.2537,51
3,8,4,0,5,1,2,0.64,0.6061,0.73,0,8
2,4,2,0,0,0,2,0.36,0.3485,0.76,0.1642,81
3,6,17,0,1,1,1,0.8,0.6818,0.24,0.4627,833
3,7,13,0,4,1,1,0.92,0.8333,0.33,0.2239,310
4,12,17,0,4,1,1,0.3,0.3182,0.49,0.1045,331
3,8,13,0,6,0,2,0.8,0.7727,0.59,0.3284,441
3,7,9,0,6,0,2,0.58,0.5455,0.83,0.194,207
4,12,7,0,1,1,2,0.34,0.3636,0.93,0,396
3,9,19,0,5,1,1,0.74,0.6818,0.62,0.2836,568
3,7,14,0,4,1,1,0.9,0.8788,0.47,0.2537,213
4,10,21,0,2,1,2,0.3,0.3182,0.87,0.1045,64
4,10,15,0,2,1,1,0.68,0.6364,0.41,0.2239,346
1,1,15,0,0,0,1,0.3,0.3333,0.56,0,109
3,6,2,0,5,1,1,0.72,0.6667,0.58,0.194,18
4,12,8,0,5,1,1,0.24,0.2879,0.81,0,385
2,4,15,0,3,1,1,0.58,0.5455,0.19,0.1642,229
2,6,7,0,6,0,1,0.52,0.5,0.72,0.1045,86
2,6,14,0,1,1,1,0.62,0.6212,0.41,0.4925,270
2,4,3,0,5,1,1,0.34,0.303,0.53,0.3284,8
2,4,16,0,6,0,1,0.54,0.5152,0.19,0.3881,615
3,9,13,0,1,1,1,0.72,0.6667,0.54,0.1045,163
1,2,21,0,6,0,1,0.14,0.0758,0.43,0.6418,48
1,3,21,0,4,1,1,0.42,0.4242,0.62,0.2239,138
1,1,17,0,0,0,1,0.34,0.3333,0.57,0.194,65
4,12,16,0,2,1,3,0.46,0.4545,1,0.2537,88
1,2,11,0,5,1,1,0.36,0.3333,0.62,0.4179,142
3,8,5,0,1,1,1,0.7,0.6667,0.79,0.0896,15
4,12,1,0,6,0,2,0.26,0.2879,0.81,0.0896,95
3,8,14,0,1,1,1,0.82,0.7424,0.43,0.2985,150
1,1,10,0,6,0,2,0.18,0.197,0.8,0.1642,61
2,4,5,0,2,1,1,0.34,0.3333,0.71,0.1343,24
3,9,20,0,4,1,1,0.66,0.6212,0.61,0.2239,280
1,3,6,0,6,0,1,0.22,0.2121,0.44,0.2836,12
4,10,20,1,1,0,3,0.4,0.4091,0.71,0.2239,227
2,3,7,0,6,0,1,0.2,0.197,0.51,0.194,41
2,4,6,0,2,1,1,0.3,0.2879,0.7,0.2239,120
3,7,1,0,2,1,1,0.7,0.6667,0.79,0.0896,14
4,9,3,0,0,0,3,0.6,0.5152,0.94,0,59
4,12,5,0,5,1,2,0.26,0.2727,0.81,0.1045,26
3,7,8,0,4,1,1,0.76,0.7121,0.58,0.2537,657
2,4,0,0,2,1,1,0.62,0.6212,0.5,0.1045,22
1,1,3,0,5,1,1,0.24,0.2576,0.52,0.1045,4
4,12,11,0,2,1,1,0.48,0.4697,0.63,0.2239,269
4,11,16,0,5,1,1,0.4,0.4091,0.43,0.1343,405
2,5,22,0,2,1,3,0.62,0.5606,0.88,0.2239,141
2,5,20,0,5,1,1,0.62,0.6212,0.41,0.1642,337
2,4,1,0,4,1,2,0.62,0.5758,0.83,0.3881,20
4,9,4,0,3,1,1,0.56,0.5303,0.73,0.2537,14
3,9,0,0,4,1,2,0.7,0.6667,0.84,0.0896,65
1,2,14,0,0,0,1,0.34,0.3485,0.31,0,331
3,9,22,0,4,1,1,0.44,0.4394,0.67,0.2836,115
4,11,14,0,0,0,1,0.4,0.4091,0.62,0.2985,428
4,9,18,0,4,1,1,0.64,0.6212,0.41,0.2239,584
2,4,5,0,4,1,1,0.3,0.2879,0.61,0.2239,21
2,4,11,0,6,0,2,0.36,0.3636,0.81,0,142
3,8,1,0,1,1,1,0.66,0.6212,0.65,0.0896,14
3,7,1,0,6,0,2,0.7,0.6515,0.51,0.1045,118
3,9,9,0,1,1,1,0.64,0.6061,0.69,0,176
4,12,10,0,1,1,2,0.22,0.2424,0.69,0.1045,105
2,5,20,0,2,1,1,0.78,0.7424,0.62,0.1045,251
2,6,8,0,1,1,3,0.56,0.5303,0.83,0.194,221
3,7,1,0,3,1,1,0.7,0.6667,0.84,0,11
3,8,21,0,1,1,1,0.72,0.697,0.74,0.194,278
3,9,7,0,2,1,2,0.68,0.6364,0.89,0.1045,493
4,11,17,0,2,1,2,0.4,0.4091,0.87,0.2985,354
2,6,23,0,3,1,1,0.62,0.6212,0.5,0.2836,153
4,10,18,0,6,0,1,0.44,0.4394,0.54,0.0896,335
4,11,10,0,2,1,3,0.3,0.2727,0.75,0.3881,94
1,3,7,0,1,1,1,0.46,0.4545,0.88,0.194,354
4,12,2,0,5,1,1,0.24,0.2879,0.75,0,10
